id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
20946,2.567,10.0,4.577568134171908,1.0975103734439835,942.0,1.827794561934713,38.68,-121.25,1.112
20947,2.7368,16.0,3.769547325102881,1.0318690783807063,5349.0,3.908180300500834,32.67,-116.93,0.619
20948,5.4847,38.0,5.645328719723183,0.978125,1134.0,2.52734375,34.23,-118.55,4.048
20949,4.6048,7.0,4.672297297297297,1.0,462.0,2.4074074074074074,34.42,-118.73,2.219
20950,3.6447,13.0,6.205882352941177,0.9950980392156864,1147.0,3.2549019607843137,38.83,-121.21,1.597
20951,3.1667,25.0,4.126811594202898,1.038647342995169,807.0,1.8986928104575165,33.65,-117.85,2.375
20952,4.5,34.0,5.45273631840796,0.9970149253731344,861.0,2.164179104477612,38.34,-121.98,3.039
20953,3.5714,52.0,5.637931034482759,1.248659003831417,649.0,2.222758620689655,37.81,-122.45,4.5
20954,4.39,44.0,4.672077922077922,1.0972222222222223,961.0,1.8274706867671693,34.18,-118.33,2.168
20955,4.4602,13.0,4.662393162393163,1.2359745518207286,1330.0,2.766239316239316,37.2,-121.67,2.304
20956,3.125,24.0,4.93687374749499,0.96420581655481,723.0,2.196172248803828,38.46,-122.73,1.244
20957,5.1624,27.0,6.155339805825243,1.0751445086705202,2028.0,2.192870782940802,36.58,-121.95,4.188
20958,3.5385,16.0,5.492957746478873,1.0651408450704225,1669.0,2.541284403669725,32.58,-117.05,2.022
20959,6.3088,18.0,6.817391304347827,1.0084945054945056,2456.0,3.082942097026604,33.78,-117.81,2.188
20960,2.5052,30.0,3.734256926952141,1.160857908847185,2634.0,1.6586021505376345,32.76,-117.12,1.609
20961,2.9441,7.0,4.476331360946745,1.0607348921955664,5124.0,2.6224066390041494,37.99,-122.32,1.98
20962,3.7912,7.0,5.76008064516129,1.126530612244898,694.0,2.586808923375364,38.73,-121.44,1.367
20963,1.5085,36.0,3.8817480719794335,1.069182389937107,1764.0,3.52755905511811,33.73,-117.1,1.306
20964,1.6964,20.0,4.345505617977528,1.0767961165048543,6354.0,3.683246073298429,33.98,-117.5,0.53
20965,3.5333,38.0,4.8760683760683765,1.1025641025641026,4168.0,3.102564102564102,33.94,-118.27,2.056
20966,3.6475,17.0,5.62962962962963,1.0522875816993464,1143.0,3.838461538461538,32.99,-117.18,1.431
20967,3.055,7.0,5.443946188340807,1.012401352874859,4218.0,3.0426008968609866,32.73,-117.04,1.125
20968,2.5074,9.0,2.890652557319224,1.0818505338078293,726.0,2.693045563549161,34.02,-118.33,1.25
20969,3.6196,52.0,5.082125603864735,1.0169082125603863,531.0,2.816425120772947,34.18,-118.41,2.596
20970,6.7851,9.0,7.297966401414677,1.0339244410177333,3759.0,3.058596761757903,33.75,-117.81,2.211
20971,2.7885,22.0,4.868804664723032,1.0716763005780348,1562.0,2.759911894273128,32.84,-116.96,1.0
20972,3.799,30.0,4.944649446494465,1.153376222596962,2812.0,2.326642335766423,33.74,-117.88,1.634
20973,5.7105,44.0,4.789473684210527,0.8596491228070176,753.0,2.2339181286549707,37.78,-122.54,2.392
20974,6.6368,24.0,6.982395408163265,1.069182389937107,1433.0,2.348837209302326,32.86,-117.25,5.00001
20975,3.2148,22.0,5.8986175115207375,1.0725190839694656,1582.0,2.7247081712062258,34.7,-120.46,0.921
20976,2.8846,19.0,5.589108910891089,1.1853281853281854,876.0,2.6392694063926943,37.26,-120.49,0.798
20977,5.6358,2.0,6.901865369018654,1.0547945205479452,3733.0,3.02757502027575,38.7,-121.12,2.554
20978,6.827,35.0,5.484011627906977,1.0217391304347827,1421.0,2.0923694779116464,33.99,-118.36,3.964
20979,6.3955,34.0,6.98061224489796,1.0916905444126077,2639.0,2.7357142857142858,34.15,-118.43,5.00001
20980,5.6501,13.0,6.628524590163934,0.9490566037735848,1361.0,3.463302752293578,34.23,-118.58,2.17
20981,4.6369,44.0,6.36231884057971,1.0638297872340423,1117.0,3.114803625377643,33.87,-118.14,2.796
20982,2.2277,17.0,4.641160949868074,1.0215633423180592,1526.0,2.759911894273128,38.89,-121.3,1.5
20983,2.5644,21.0,6.222222222222222,1.101010101010101,1088.0,3.0303030303030303,38.0,-121.87,0.872
20984,2.4122,18.0,4.837320574162679,0.9799599198396792,1374.0,2.4376278118609407,36.79,-119.71,0.836
20985,5.5632,33.0,6.5990099009901,0.9654471544715448,809.0,2.888888888888889,34.21,-118.61,3.569
20986,3.9464,25.0,6.1443569553805775,0.974803149606308,1434.0,2.681007751937984,32.9,-117.24,2.476
20987,6.8162,26.0,7.683431952662722,1.081858407079646,1351.0,2.4535398230088497,37.36,-122.03,5.00001
20988,4.1551,16.0,5.230235783633856,1.0764499121265378,3545.0,2.6115241635687734,37.82,-121.37,3.413
20989,5.3074,32.0,6.416666666666667,1.005952380952381,704.0,2.755952380952381,34.19,-118.65,2.087
20990,3.1719,17.0,4.92814371257485,0.9515418502202644,577.0,2.131736526946108,38.59,-121.38,1.41
20991,3.4872,27.0,5.766381766381766,1.06993006993007,1520.0,2.4484126984126986,33.98,-123.21,1.37
20992,5.7773,19.0,4.853881278538813,1.0977653631284916,810.0,2.165745856353591,37.39,-122.1,4.393
20993,2.8971,18.0,5.674367436743674,1.0264026402640265,2038.0,2.251925192519252,37.78,-120.85,1.585
20994,3.3787,14.0,3.862745098039216,1.0943396226415094,1076.0,2.78494623655914,38.59,-121.29,1.153
20995,4.1605,20.0,5.183361629881155,1.0983899821109124,7604.0,2.13244060475162,34.13,-118.26,2.615
20996,4.1615,35.0,4.38388625592417,1.0490463215258856,1308.0,3.132701421800948,34.23,-118.42,1.834
20997,1.8162,21.0,3.92340425531914,0.9574468085106383,631.0,3.5638297872340425,39.61,-121.03,0.839
20998,9.0064,38.0,8.837606837606838,1.0,393.0,2.9746031746031747,34.04,-118.57,5.00001
20999,3.9875,17.0,4.881889763779528,1.048689138576779,2513.0,2.5508849557522124,33.67,-117.99,1.784
21000,2.0875,24.0,5.637010676156583,1.064516129032258,1327.0,2.4843373493975904,36.8,-120.08,0.684
21001,3.125,25.0,6.62628865982332,1.0902255639097744,542.0,3.4757281553398056,36.76,-119.79,0.893
21002,4.8403,5.0,5.744974874371859,1.0409181636726548,1222.0,3.1881720430107525,34.65,-118.18,1.609
21003,3.9261,32.0,5.3585365853658535,1.0493506493506493,1309.0,3.329004329004329,37.63,-121.01,1.528
21004,5.4896,21.0,5.68384074941452,1.1149870801033592,8361.0,2.538699690402477,37.88,-122.06,3.45
21005,8.1194,19.0,6.890710382513661,0.9923954372623576,2410.0,2.581640331075997,34.15,-118.66,4.716
21006,8.9088,12.0,7.837962962962963,0.9944444444444444,1221.0,3.189814814814815,33.76,-117.78,3.48
21007,1.9354,16.0,4.864864864864865,1.054054054054054,984.0,2.891891891891892,38.94,-121.7,1.565
21008,4.6371,23.0,5.937984496124031,1.0859154929577466,1538.0,3.2711864406779663,32.63,-117.03,2.029
21009,4.2708,13.0,5.811638591117918,1.091588785046729,1472.0,2.5859872611464967,38.56,-121.36,1.379
21010,3.8542,28.0,4.285714285714286,1.0181268882175227,2406.0,3.3519458544839256,34.22,-118.37,1.908
21011,5.5922,28.0,6.348623853211009,1.0024509803921569,848.0,2.5649122807017544,32.65,-117.03,2.725
21012,3.1458,16.0,4.5,1.0625,1175.0,1.9988179669030728,32.77,-117.17,2.432
21013,3.9479,5.0,5.840938722294655,1.1460506706408349,2312.0,2.9437229437229435,38.64,-121.31,1.4
21014,2.875,23.0,4.499207606973059,1.034739454094293,2646.0,2.7775947281713345,32.74,-117.16,2.046
21015,4.9757,52.0,5.758853288364249,1.063273727647868,1316.0,1.590032154340836,37.79,-122.43,5.00001
21016,4.4732,42.0,4.481132075471698,1.0452830188679243,749.0,2.009622641509434,34.06,-118.45,5.00001
21017,10.1454,9.0,7.858356940509915,1.5154362416107383,1087.0,3.56687898089172,33.52,-117.77,4.374
21018,5.6396,26.0,6.157667386609071,1.026058631921824,933.0,2.854748603351956,38.34,-122.7,1.599
21019,4.7575,18.0,5.778688524590164,0.9986979166666666,2051.0,2.533203125,37.54,-122.26,3.267
21020,3.0481,25.0,4.265415549597855,1.0029154518950438,970.0,1.6169772256728778,34.15,-118.39,3.406
21021,3.0865,19.0,5.332844574780059,1.0689655172413792,1492.0,2.079710144927536,37.74,-122.17,1.072
21022,6.3837,18.0,5.291759465478842,1.0228384991843391,2821.0,2.041742286115007,33.87,-118.39,3.574
21023,3.2875,20.0,3.4078125,1.01875,1297.0,2.38125,37.7,-122.42,2.472
21024,5.3994,36.0,5.533333333333333,1.0120481927710845,1054.0,2.1739130434782608,37.43,-122.14,5.00001
21025,3.9914,52.0,5.7407407407407405,0.9965986394557824,774.0,1.779279279279279,34.01,-118.47,5.00001
21026,2.7254,17.0,5.484725050916497,1.070931849791377,1353.0,2.5916398713826365,38.51,-121.45,0.878
21027,3.9732,26.0,4.835457705677868,1.034762456546929,2451.0,2.8632676709154112,32.7,-117.02,1.524
21028,7.0897,17.0,6.845559845559846,0.9420731707317072,600.0,2.959349593495935,37.35,-122.04,3.578
21029,2.8812,16.0,5.362804878048781,1.0975609756097562,682.0,3.0321361058601157,38.7,-120.97,0.997
21030,3.0958,17.0,6.063551401869159,1.116822429906542,873.0,2.3866822429906542,33.72,-116.26,1.008
21031,1.4728,29.0,3.855828220858896,1.127320954907162,1562.0,3.954922279792746,33.99,-118.35,2.375
21032,4.1326,39.0,5.065630397236615,1.0790190735694822,1033.0,2.2462311557788945,37.37,-118.52,2.015
21033,2.7188,21.0,3.48,1.02,870.0,2.12,34.15,-118.14,1.667
21034,2.3355,17.0,3.935483870967742,1.163594470046083,1275.0,2.532258064516129,33.96,-118.37,1.84
21035,2.4196,33.0,5.412126068376068,1.0904522613065326,830.0,2.5643224699828475,38.51,-121.42,0.675
21036,2.4359,28.0,2.8574438202180685,1.1471571906354514,2510.0,3.0018867924528303,34.07,-118.3,1.125
21037,5.5608,47.0,6.266187050359712,0.987220447284345,741.0,2.838420107719928,37.74,-122.49,3.796
21038,1.6797,35.0,3.977112676056338,1.0976616231086658,1032.0,1.6705607476635511,34.11,-118.15,2.355
21039,1.5833,12.0,4.7962085308057,0.9644128113879004,1197.0,3.9103053435114505,36.82,-119.7,0.564
21040,1.7694,34.0,2.7995495495495497,1.045045045045045,749.0,3.273273273273273,34.02,-118.26,3.5
21041,6.3144,23.0,5.836330935251799,1.0869565217391304,2494.0,2.9456869009584663,33.84,-118.13,4.052
21042,6.0336,25.0,7.252631578947368,1.068421052631579,763.0,3.0105263157894737,37.24,-121.92,3.182
21043,3.8929,36.0,5.735562310030395,1.1246200607902737,954.0,2.1073369565217392,34.19,-118.15,3.361
21044,3.1212,31.0,4.238888888888889,1.06,2623.0,4.439814814814815,34.05,-117.98,1.52
21045,2.0,36.0,3.2086553323029365,1.05890603085554,2695.0,2.181614349775785,33.85,-118.19,1.404
21046,4.3861,18.0,4.936026936026963,1.0467625899280577,5139.0,2.6525096525096523,33.71,-117.96,2.875
21047,2.9406,36.0,5.254972875221239,1.0985626283365535,1012.0,2.512367491166076,32.76,-117.06,1.406
21048,4.5833,15.0,6.103932584269663,1.0130081300813008,1855.0,2.7222222222222223,38.06,-121.33,1.82
21049,3.9375,22.0,4.204761904761905,1.0833333333333333,1320.0,2.090909090909091,34.15,-118.44,3.2
21050,6.7921,13.0,7.492990654205608,0.9974619289340102,4332.0,2.944664031620553,38.54,-121.81,2.241
21051,5.4605,36.0,6.682779456193353,1.0,1216.0,2.6540880503144653,34.16,-118.57,4.0
21052,2.0062,18.0,3.376425855513308,1.01628664495114,855.0,2.713740458015267,34.14,-117.97,1.033
21053,3.2325,14.0,3.422582448295137,1.111368909512761,3526.0,2.858501783590963,34.06,-118.4,3.647
21054,5.4824,17.0,5.913461538461538,1.0384615384615383,1326.0,2.7596153846153846,37.27,-121.86,2.688
21055,3.7143,46.0,5.62962962962963,1.1031746031746033,446.0,2.0231481481481484,34.02,-118.3,0.947
21056,3.25,33.0,5.220238095238095,1.0124223602484472,928.0,2.957333333333333,37.59,-122.48,5.00001
21057,5.1616,6.0,5.256410256410256,0.941025641025641,671.0,2.717948717948718,37.99,-121.83,1.695
21058,11.0138,32.0,7.598615916955017,0.952054794520548,874.0,2.650099403578529,33.82,-118.37,5.00001
21059,5.0,31.0,5.766871165644171,1.079601990049751,1746.0,2.5694200351493848,34.0,-118.48,4.944
21060,2.59,48.0,5.2026666666666666,1.0533333333333332,984.0,2.28,37.77,-122.18,0.832
21061,1.7292,18.0,4.529262086513995,1.1077752117013089,1273.0,2.8371335504885997,37.93,-121.29,0.734
21062,4.45,37.0,5.076517150395778,1.0120274914089349,975.0,2.8594306049822062,37.32,-121.86,1.599
21063,2.7091,23.0,4.933926302414231,1.0567296996662958,1294.0,2.427425702811244,34.1,-118.12,2.273
21064,2.1009,30.0,4.632258064516129,1.1612903225806452,2129.0,2.2798295454545454,38.68,-121.24,1.364
21065,3.1949,9.0,5.072413793103448,1.0620689655172413,1140.0,3.022068965517241,33.04,-117.12,1.4
21066,3.6296,30.0,4.357601713062098,1.1152416356877324,1050.0,2.0299785867237685,37.9,-122.53,3.227
21067,3.3365,28.0,4.955684007707129,1.222010339805825,2493.0,3.282220131702728,33.88,-118.09,0.804
21068,2.7266,25.0,4.1825,1.0425,2467.0,1.944,34.05,-118.47,2.75
21069,2.6964,25.0,3.600263852242764,1.0378548895899051,1498.0,1.6701337295690937,34.02,-118.49,3.604
21070,2.5156,27.0,4.794621026894865,1.134020618556701,1143.0,2.3628691983122363,37.78,-121.44,1.068
21071,3.7449,22.0,4.937751004016064,1.0160427807486632,1448.0,2.6822916666666665,34.25,-118.34,2.516
21072,3.8864,32.0,5.835106382978723,1.077659574468085,1629.0,3.117021276595745,33.88,-118.0,2.329
21073,2.7188,24.0,3.654520917678812,1.0875331564986737,1708.0,2.006230529595014,34.06,-118.13,1.766
21074,4.5594,36.0,4.7578125,0.976,1260.0,2.7,33.81,-118.2,2.225
21075,4.1167,32.0,4.882575757575758,1.0,1795.0,4.087878787878788,34.08,-117.97,1.435
21076,2.7562,21.0,4.176678445229682,1.0224525043177892,956.0,2.232383808095951,32.79,-116.97,1.293
21077,2.0057,45.0,2.4100877192982457,0.9730831973898858,3137.0,2.3758389261744965,34.09,-118.3,2.313
21078,3.4531,24.0,5.3839150227617605,1.0863192182410424,4100.0,2.736526946107785,34.19,-118.16,2.358
21079,5.716,24.0,7.138888888888889,1.048148148148148,2499.0,3.323529411764706,34.26,-118.59,2.642
21080,3.6818,33.0,5.026666666666666,1.0493333333333332,1034.0,2.7,34.16,-118.42,3.058
21081,6.5095,14.0,6.148501440922191,1.0113636363636365,1705.0,3.0103703703703704,37.28,-121.81,3.401
21082,6.6719,26.0,7.831224299065421,1.0265486725663715,1550.0,3.204081632653061,34.2,-118.62,2.677
21083,2.5625,32.0,5.410526315789474,1.0210526315789474,658.0,2.6447368421052637,36.74,-119.83,0.74
21084,3.0789,18.0,5.617414248021108,1.108179419525066,1038.0,2.9005102040816326,38.46,-121.42,1.423
21085,3.1471,48.0,4.276595744680851,1.0996978851963746,815.0,2.295766423357664,33.93,-118.33,2.671
21086,6.2519,29.0,6.54983388704319,1.043222003929273,927.0,2.569364161849711,36.53,-121.88,4.259
21087,5.5337,15.0,7.592705167173253,1.0659630606860158,1694.0,3.085972890025575,33.05,-117.24,2.825
21088,3.3621,32.0,5.33030303030303,0.9496969696969696,1115.0,4.045454545454546,34.25,-118.41,1.572
21089,1.7308,48.0,3.433915211970075,1.0662650602409638,1543.0,2.594488188976378,37.86,-122.28,1.527
21090,5.6952,19.0,6.361247216035634,1.018359853121175,2452.0,2.834862385321101,33.74,-118.05,2.952
21091,3.668,42.0,4.83743842364532,1.0440097799511003,2717.0,3.0513447432762835,34.1,-118.05,2.472
21092,2.5933,33.0,3.7372093023255815,1.0604651162790697,983.0,2.738372093023256,33.83,-117.95,1.833
21093,12.9591,19.0,7.902004454342984,1.2572706278871533,1506.0,2.631051752921536,34.05,-118.51,5.00001
21094,2.7266,20.0,3.140089418777944,1.078239608801956,2317.0,3.3240611961057023,33.13,-117.09,1.772
21095,5.2134,4.0,4.939153439153439,1.064102564102564,2129.0,2.9615384615384617,34.05,-117.67,1.656
21096,2.4866,17.0,5.045197740112995,1.064406779661017,1345.0,2.4717514124293785,35.39,-118.95,0.931
21097,2.6397,28.0,4.510948905109489,1.042589437819425,975.0,1.8808219178082195,34.05,-118.35,1.875
21098,2.1782,18.0,3.627906976744186,1.255813953488372,636.0,1.6415584415584417,34.27,-119.53,1.625
21099,3.1864,27.0,4.764065335753176,1.0425055928411633,2188.0,3.442660550458716,33.76,-117.93,1.434
21100,2.7348,4.0,4.1268117790498,1.078152753108348,1701.0,2.401168451801363,34.68,-118.12,1.161
21101,4.7625,14.0,5.574861367837339,1.1307420494699647,1372.0,3.192236598890943,34.44,-119.89,2.114
21102,1.7981,24.0,4.418604651162791,1.0454985479185568,2920.0,3.3204134366925064,38.67,-121.45,0.657
21103,1.8984,21.0,3.818487394957984,1.13218487394958,2759.0,1.8523489932885904,34.02,-118.45,3.198
21104,2.6658,20.0,4.734883720930233,1.122093023255814,1760.0,2.255813953488372,34.16,-118.27,2.028
21105,3.4814,25.0,4.81145584725537,1.0913348946135832,1015.0,2.4558479532163746,33.81,-118.02,2.211
21106,3.1099,47.0,4.449513836948392,1.020100502512563,1512.0,2.7338403041825097,38.1,-122.23,1.576
21107,6.0677,13.0,5.671348314606742,0.9965635738831616,707.0,3.0,37.0,-121.96,2.486
21108,4.5766,13.0,7.867768595041323,1.0246913580246917,986.0,2.706199460916442,35.1,-120.66,2.337
21109,4.2614,26.0,5.044615384615385,1.0,880.0,2.476923076923077,33.57,-117.92,3.04
21110,4.9079,35.0,4.957356076759053,0.9222520107238604,969.0,2.907235621521336,33.92,-117.92,1.904
21111,3.0083,25.0,4.54183266932271,1.0917225950782998,2943.0,3.6630727762803232,34.03,-118.15,1.535
21112,4.2066,19.0,5.16504854368932,1.0193370165745856,753.0,2.908256880733945,34.3,-118.46,2.241
21113,4.3839,36.0,5.524038461538462,0.9423076923076924,1454.0,3.110576923076923,34.1,-118.09,2.202
21114,5.0772,7.0,6.287706948408366,1.0770975056689345,2711.0,3.040752351097179,33.68,-117.79,2.398
21115,4.1875,12.0,5.450669291338582,1.130890052356021,1464.0,2.6026490066225167,33.7,-117.88,2.113
21116,3.0893,52.0,3.402576489527721,1.0864197530864197,1118.0,2.149847094801223,34.1,-118.28,2.235
21117,6.1504,36.0,6.935229067930489,1.0284605433376457,2146.0,3.1885113268608416,37.67,-122.45,2.714
21118,5.0574,17.0,5.744974874371859,1.0,1113.0,2.6197327852004118,33.87,-118.06,2.109
21119,1.9191,35.0,4.390029325513196,1.1170212765957446,894.0,2.6666666666666665,34.01,-118.31,0.732
21120,3.475,21.0,4.96643109540636,1.031496062992126,994.0,2.6566523605150216,34.2,-119.19,1.479
21121,6.0884,33.0,6.6112956810631225,1.059748427672956,986.0,2.90829694323144,33.96,-118.1,2.406
21122,5.2327,52.0,5.672727272727273,1.0636363636363635,775.0,2.0545454545454547,37.84,-122.2,3.427
21123,6.04,19.0,6.281779661016949,1.0463722391772852,1205.0,2.647422680412371,33.72,-118.0,2.632
21124,6.6727,14.0,7.049586776859504,1.0354965937612048,1557.0,3.044510385756676,33.85,-117.8,2.628
21125,3.3793,25.0,3.724757952973721,1.0155945419103314,1430.0,1.6646525679758308,32.77,-117.17,2.486
21126,2.6288,24.0,3.000670690811536,1.081911262798635,2494.0,1.80370942812983,34.11,-118.33,2.208
21127,6.2299,13.0,6.176939846760103,1.045822102425876,1448.0,2.5425219941348973,32.9,-117.09,2.611
21128,4.5208,36.0,6.019950124688279,0.9969660194174758,1594.0,2.6625766871165646,34.09,-117.93,1.414
21129,7.2559,23.0,7.226235741444867,1.0744336569579287,1149.0,2.724950884086444,34.07,-118.54,5.00001
21130,3.3849,27.0,3.5902255639097747,1.0676691729323309,2221.0,1.897744360902256,37.71,-122.43,2.466
21131,3.39,24.0,5.55510752688172,1.0049261083743843,1550.0,2.7267080745341623,32.84,-117.01,1.371
21132,3.5114,46.0,4.443458980044347,1.0381895339538183,1200.0,4.0,34.03,-118.1,1.954
21133,2.4556,21.0,5.7913669064748206,0.9494252873563218,1003.0,3.919254658385093,39.75,-121.61,0.632
21134,4.0878,36.0,6.078880407124682,1.0848056537102473,648.0,2.2120141342756185,38.62,-121.37,2.117
21135,11.8093,48.0,7.781456953642384,1.0,605.0,2.6003824091778203,34.11,-118.49,5.00001
21136,4.0495,52.0,4.291390728476821,1.0772626931567328,1374.0,2.504854368932039,37.73,-122.46,2.743
21137,7.2592,52.0,7.135294117647059,1.0529411764705885,834.0,2.323529411764706,37.77,-122.46,4.636
21138,3.5,21.0,4.655097613882863,1.03470715835141,1225.0,2.606361829025845,38.36,-122.01,1.514
21139,3.7159,12.0,6.66350710900474,1.0423786739576213,4369.0,3.065594855305464,34.49,-117.39,0.816
21140,3.8056,52.0,4.277978339350181,1.0488599348534202,1478.0,1.9592833876221496,37.75,-122.43,4.338
21141,2.3864,13.0,3.7374340949033393,1.0455341506129596,2292.0,1.3391459079189607,34.15,-118.25,1.707
21142,4.7475,26.0,5.415011037527594,0.9735744089012516,1172.0,2.609308885754584,34.2,-118.66,2.139
21143,3.9286,21.0,2.7142857142857144,0.5714285714285714,69.0,2.2142857142857144,33.77,-118.08,2.455
21144,6.8226,5.0,5.333333333333333,1.1102564102564103,739.0,2.431578947368421,34.06,-118.46,5.00001
21145,2.2536,26.0,2.9536621823617337,0.9198113207547168,1345.0,3.368653421633554,34.05,-118.21,1.104
21146,4.6786,5.0,5.5875,1.03125,1243.0,3.315625,33.89,-117.56,1.193
21147,2.4148,41.0,4.292242295430393,1.0599755201958383,1640.0,2.1863699582753826,38.65,-121.42,1.038
21148,1.7039,34.0,4.044155844155844,1.241025641025641,1045.0,2.2115384615384617,37.76,-122.19,0.953
21149,6.2308,11.0,6.659630606860159,1.061923583662714,2309.0,2.6274944567627494,34.2,-118.53,3.365
21150,2.7353,30.0,5.466666666666667,1.0814814814814817,468.0,2.8244444444444445,36.78,-119.83,0.687
21151,5.0796,16.0,5.9072847682119205,1.037643207855974,859.0,3.189979123173277,38.0,-122.26,3.081
21152,2.025,44.0,5.393283582089552,1.0948275862068966,166.0,3.117241379310345,37.19,-120.08,0.14999
21153,3.6563,16.0,5.481751824817518,1.0583941605839415,2457.0,2.912408759124088,38.25,-122.33,2.133
21154,1.4958,22.0,4.814814814814815,1.1185185185185185,895.0,3.242424242424242,36.52,-119.35,0.534
21155,4.375,17.0,5.730820995962315,0.9596412556053812,7302.0,3.072512647554806,37.99,-122.55,1.708
21156,4.2917,4.0,6.013371537726838,1.0027855153203342,7732.0,3.1403154063890013,37.81,-121.02,1.325
21157,3.8103,14.0,5.2182410423452765,1.0592417061611374,1769.0,2.855721393034826,39.13,-121.62,1.577
21158,3.375,28.0,5.3069139966273,1.0062305295950156,1908.0,2.97196261682243,37.96,-122.34,1.074
21159,4.2935,19.0,6.365248226950355,1.0395033860045146,1197.0,3.240418118466899,33.84,-117.16,1.276
21160,6.7694,36.0,7.060277777777778,1.0543130990415337,665.0,2.1909722222222223,37.28,-121.96,2.684
21161,1.735,28.0,4.501564129301356,1.174061433447099,1993.0,2.584734799482536,33.72,-116.9,0.67
21162,3.0909,17.0,4.54848966613162,1.0431080361894625,3136.0,3.5723014256619146,33.14,-117.12,1.528
21163,1.6341,36.0,3.996383363471971,0.9816643159379408,1831.0,3.935860058309038,34.0,-118.27,1.095
21164,2.1205,23.0,4.045977011494253,1.0459770114942528,1518.0,3.483695652173913,33.9,-118.18,1.174
21165,2.6308,18.0,4.617210682492582,1.0423786739576213,788.0,4.010767160161508,32.57,-117.11,1.294
21166,2.5399,25.0,6.252427184466019,1.0825242718446602,1237.0,2.550200803212852,34.71,-118.14,1.192
21167,1.6196,20.0,3.7740046838407495,1.08133472367049,3262.0,3.8454332552693207,36.75,-119.75,0.721
21168,2.5625,26.0,4.688186813186813,1.035907335907336,6291.0,2.390873015873016,37.97,-122.32,1.869
21169,4.6719,30.0,4.135977337110481,1.0739856801909309,1725.0,2.005928853754941,37.38,-122.02,3.143
21170,2.6071,33.0,3.8473029045643,1.0298804780876494,1508.0,3.376518218623482,37.57,-122.32,1.55
21171,2.8036,22.0,3.39864864864865,1.0256410256410255,1064.0,2.8297872340425534,37.54,-122.26,1.0
21172,1.9338,23.0,3.572463768115942,0.982608695652174,718.0,2.369565217391304,34.09,-117.65,1.291
21173,6.9794,44.0,6.028957528957529,1.1235431235431237,735.0,2.21978021978022,34.01,-118.46,4.569
21174,8.3609,25.0,5.028455284552845,0.9878048780487804,1571.0,2.554471544715448,33.75,-118.36,5.00001
21175,9.0267,45.0,5.769230769230769,1.1846153846153846,725.0,2.6538461538461537,37.28,-122.16,5.00001
21176,1.4198,52.0,3.1538461538461537,1.1538461538461535,884.0,4.525114155251141,38.58,-121.47,0.75
21177,4.2321,15.0,5.984375,0.9958333333333332,1410.0,2.7760416666666665,34.28,-118.3,1.546
21178,5.4842,11.0,7.095962938451357,1.0701522170747848,3500.0,2.4692256783587028,34.11,-117.64,3.03
21179,6.9238,22.0,6.371747211895957,1.0674157303370786,1486.0,3.021868787276342,37.24,-121.97,2.882
21180,2.4414,43.0,4.05989110707804,1.0526315789473684,1318.0,3.40960240060015,34.03,-118.18,1.062
21181,5.0286,21.0,6.022801302931596,1.069182389937107,2400.0,3.5077989601386483,37.21,-121.9,2.339
21182,3.0489,12.0,4.053571428571429,1.0916666666666666,5102.0,4.486607142857143,32.98,-118.17,1.694
21183,3.0368,16.0,4.390781563126253,0.9649595687331536,1346.0,2.3417366946778717,32.92,-117.13,1.716
21184,4.6211,45.0,5.643652561247216,1.038522557840645,739.0,2.532567049808429,37.72,-122.54,2.511
21185,3.2642,21.0,4.278947368421052,1.0736842105263158,713.0,1.7138157894736843,34.17,-118.6,2.453
21186,4.2241,50.0,5.6940298507462686,0.8791044776119403,775.0,3.253731343283582,34.0,-118.33,2.013
21187,1.0486,52.0,4.555555555555555,1.0662650602409638,443.0,1.2158730158730158,38.58,-121.49,0.561
21188,1.6093,32.0,3.4727272727272727,1.0323232323232323,1372.0,4.297979797979798,36.16,-120.25,0.56
21189,3.6875,28.0,4.694797687861271,0.9078514332892978,1001.0,2.8329237716392237,38.67,-121.16,1.588
21190,3.1796,17.0,5.503311258278146,1.0617283950617284,678.0,2.52755905511811,39.02,-121.1,1.016
21191,4.0,52.0,5.590625,1.090625,1145.0,2.40625,34.19,-118.3,3.697
21192,4.2454,13.0,4.840046029919447,1.0398703476482618,1155.0,2.1820971867007675,34.18,-118.44,2.657
21193,2.065,11.0,5.183361629881155,1.0577249575551784,2172.0,3.5207667731629395,36.84,-119.82,0.838
21194,2.4922,21.0,4.874493927125506,1.0809248554913296,723.0,3.2287449392712557,35.13,-117.25,0.662
21195,3.3208,41.0,4.140127388535032,1.0751445086705202,1283.0,3.538216560509554,37.37,-121.83,1.813
21196,3.2813,49.0,4.367857142857143,1.0035714285714286,838.0,2.4380952380952383,38.56,-121.38,1.668
21197,5.5184,45.0,6.698412698412699,1.1071428571428572,2076.0,3.3782142857142854,34.16,-118.11,2.689
21198,2.3679,23.0,7.175108538350217,1.147766323024055,990.0,2.1320754716981134,40.51,-122.27,0.983
21199,5.0201,11.0,6.862539349422876,1.1011450381679388,4911.0,2.381750465549348,34.4,-118.9,3.404
21200,6.2944,25.0,5.253164556962025,0.9693522906793066,1077.0,2.772329246935201,33.85,-118.37,4.841
21201,2.9722,20.0,4.419700214132762,1.0641773628938156,1811.0,2.3646288209606987,37.68,-121.01,1.015
